TABLE:  Element Forces - Frames,,,,,,,,,,,
Frame,Station,OutputCase,CaseType,P,V2,V3,T,M2,M3,FrameElem,ElemStation
Text,m,Text,Text,KN,KN,KN,KN-m,KN-m,KN-m,Text,m
2992,0,COMB18_ULS,Combination,-1600.244,-1.019E-08,4.5E-09,-3.07E-13,6.123E-09,-1.392E-08,2992-1,0
2992,0.5,COMB18_ULS,Combination,-1605.549,-1.019E-08,4.5E-09,-3.07E-13,3.873E-09,-8.825E-09,2992-1,0.5
2992,1,COMB18_ULS,Combination,-1610.854,-1.019E-08,4.5E-09,-3.07E-13,1.623E-09,-3.729E-09,2992-1,1
2992,0,COMB19_ULS,Combination,-1631.289,3.637E-08,-5.265E-09,7.674E-14,-7.21E-09,4.967E-08,2992-1,0
2992,0.5,COMB19_ULS,Combination,-1636.594,3.637E-08,-5.265E-09,7.674E-14,-4.578E-09,3.148E-08,2992-1,0.5
2992,1,COMB19_ULS,Combination,-1641.899,3.637E-08,-5.265E-09,7.674E-14,-1.946E-09,1.33E-08,2992-1,1
2992,0,COMB20_ULS,Combination,-1629.604,1.46E-09,5.849E-08,2.871E-14,8.056E-08,1.995E-09,2992-1,0
2992,0.5,COMB20_ULS,Combination,-1634.91,1.46E-09,5.849E-08,2.871E-14,5.131E-08,1.265E-09,2992-1,0.5
2992,1,COMB20_ULS,Combination,-1640.215,1.46E-09,5.849E-08,2.871E-14,2.206E-08,5.345E-10,2992-1,1
2992,0,COMB21_ULS,Combination,-1209.106,-9.149E-10,-1.211E-09,2.927E-19,-1.659E-09,-1.249E-09,2992-1,0
2992,0.5,COMB21_ULS,Combination,-1214.411,-9.149E-10,-1.211E-09,2.927E-19,-1.054E-09,-7.919E-10,2992-1,0.5
2992,1,COMB21_ULS,Combination,-1219.716,-9.149E-10,-1.211E-09,2.927E-19,-4.48E-10,-3.345E-10,2992-1,1
2992,0,COMB4_ULS,Combination,-1701.713,-9.768E-09,1.99E-08,-1.415E-14,2.717E-08,-1.334E-08,2992-1,0
2992,0.5,COMB4_ULS,Combination,-1707.018,-9.768E-09,1.99E-08,-1.415E-14,1.722E-08,-8.455E-09,2992-1,0.5
2992,1,COMB4_ULS,Combination,-1712.323,-9.768E-09,1.99E-08,-1.415E-14,7.266E-09,-3.57E-09,2992-1,1
2992,0,COMB5_ULS,Combination,-1690.712,-1.442E-08,2.318E-08,-1.415E-14,3.164E-08,-1.97E-08,2992-1,0
2992,0.5,COMB5_ULS,Combination,-1696.017,-1.442E-08,2.318E-08,-1.415E-14,2.005E-08,-1.249E-08,2992-1,0.5
2992,1,COMB5_ULS,Combination,-1701.322,-1.442E-08,2.318E-08,-1.415E-14,8.463E-09,-5.273E-09,2992-1,1
2992,0,COMB6_ULS,Combination,-1679.319,-1.806E-08,2.657E-08,-5.678E-14,3.628E-08,-2.466E-08,2992-1,0
2992,0.5,COMB6_ULS,Combination,-1684.624,-1.806E-08,2.657E-08,-5.678E-14,2.299E-08,-1.563E-08,2992-1,0.5
2992,1,COMB6_ULS,Combination,-1689.929,-1.806E-08,2.657E-08,-5.678E-14,9.705E-09,-6.603E-09,2992-1,1
2992,0,COMB7_ULS,Combination,-1658.248,-2.113E-08,3.287E-08,-1.42E-13,4.487E-08,-2.885E-08,2992-1,0
2992,0.5,COMB7_ULS,Combination,-1663.553,-2.113E-08,3.287E-08,-1.42E-13,2.844E-08,-1.829E-08,2992-1,0.5
2992,1,COMB7_ULS,Combination,-1668.858,-2.113E-08,3.287E-08,-1.42E-13,0.000000012,-7.725E-09,2992-1,1
2992,0,COMB10_ULS,Combination,-1710.23,-1.45E-10,2.015E-08,7.452E-17,2.751E-08,-2.006E-10,2992-1,0
2992,0.5,COMB10_ULS,Combination,-1715.535,-1.45E-10,2.015E-08,7.452E-17,1.743E-08,-1.281E-10,2992-1,0.5
2992,1,COMB10_ULS,Combination,-1720.84,-1.45E-10,2.015E-08,7.452E-17,7.356E-09,-5.559E-11,2992-1,1
2992,0,COMB11_ULS,Combination,-1734.216,-3.872E-10,2.029E-08,3.743E-16,2.77E-08,-5.349E-10,2992-1,0
2992,0.5,COMB11_ULS,Combination,-1739.521,-3.872E-10,2.029E-08,3.743E-16,1.755E-08,-3.413E-10,2992-1,0.5
2992,1,COMB11_ULS,Combination,-1744.827,-3.872E-10,2.029E-08,3.743E-16,7.408E-09,-1.477E-10,2992-1,1
2992,0,COMB12_ULS,Combination,-1847.794,-1.026E-09,2.045E-08,9.738E-16,2.792E-08,-1.417E-09,2992-1,0
2992,0.5,COMB12_ULS,Combination,-1853.099,-1.026E-09,2.045E-08,9.738E-16,1.769E-08,-9.041E-10,2992-1,0.5
2992,1,COMB12_ULS,Combination,-1858.404,-1.026E-09,2.045E-08,9.738E-16,7.47E-09,-3.91E-10,2992-1,1
2992,0,COMB13_ULS,Combination,-1775.298,-5.264E-10,1.997E-08,-2.252E-16,2.725E-08,-7.273E-10,2992-1,0
2992,0.5,COMB13_ULS,Combination,-1780.603,-5.264E-10,1.997E-08,-2.252E-16,1.727E-08,-4.641E-10,2992-1,0.5
2992,1,COMB13_ULS,Combination,-1785.908,-5.264E-10,1.997E-08,-2.252E-16,7.285E-09,-2.009E-10,2992-1,1
2993,0,COMB1_ULS,Combination,-1673.837,5.222E-10,6.17E-09,0,6.877E-09,5.828E-10,2993-1,0
2993,0.5,COMB1_ULS,Combination,-1679.142,5.222E-10,6.17E-09,0,3.792E-09,3.217E-10,2993-1,0.5
2993,1,COMB1_ULS,Combination,-1684.448,5.222E-10,6.17E-09,0,7.071E-10,6.063E-11,2993-1,1
2993,0,COMB2_ULS,Combination,-1711.087,5.214E-10,6.646E-09,0,7.41E-09,5.82E-10,2993-1,0
2993,0.5,COMB2_ULS,Combination,-1716.392,5.214E-10,6.646E-09,0,4.087E-09,3.213E-10,2993-1,0.5
2993,1,COMB2_ULS,Combination,-1721.697,5.214E-10,6.646E-09,0,7.641E-10,6.054E-11,2993-1,1
2993,0,COMB3_ULS,Combination,-1730.211,5.221E-10,4.773E-09,0,5.321E-09,5.827E-10,2993-1,0
2993,0.5,COMB3_ULS,Combination,-1735.516,5.221E-10,4.773E-09,0,2.935E-09,3.217E-10,2993-1,0.5
2993,1,COMB3_ULS,Combination,-1740.821,5.221E-10,4.773E-09,0,5.484E-10,6.061E-11,2993-1,1
2993,0,COMB8_ULS,Combination,-1712.692,5.214E-10,6.489E-09,0,7.235E-09,5.82E-10,2993-1,0
2993,0.5,COMB8_ULS,Combination,-1717.997,5.214E-10,6.489E-09,0,3.99E-09,3.213E-10,2993-1,0.5
2993,1,COMB8_ULS,Combination,-1723.302,5.214E-10,6.489E-09,0,7.46E-10,6.054E-11,2993-1,1
2993,0,COMB9_ULS,Combination,-1846.676,5.224E-10,6.39E-09,0,7.124E-09,5.83E-10,2993-1,0
2993,0.5,COMB9_ULS,Combination,-1851.981,5.224E-10,6.39E-09,0,3.929E-09,3.218E-10,2993-1,0.5
2993,1,COMB9_ULS,Combination,-1857.286,5.224E-10,6.39E-09,0,7.338E-10,6.065E-11,2993-1,1
2993,0,COMB14_ULS,Combination,-1755.854,2.579E-09,1.348E-08,0,1.503E-08,2.878E-09,2993-1,0
2993,0.5,COMB14_ULS,Combination,-1761.159,2.579E-09,1.348E-08,0,8.293E-09,1.588E-09,2993-1,0.5
2993,1,COMB14_ULS,Combination,-1766.464,2.579E-09,1.348E-08,0,1.553E-09,2.982E-10,2993-1,1
2993,0,COMB15_ULS,Combination,-1625.298,2.505E-09,-4.702E-10,0,-5.282E-10,2.794E-09,2993-1,0
2993,0.5,COMB15_ULS,Combination,-1630.603,2.505E-09,-4.702E-10,0,-2.931E-10,1.541E-09,2993-1,0.5
2993,1,COMB15_ULS,Combination,-1635.909,2.505E-09,-4.702E-10,0,-5.796E-11,2.89E-10,2993-1,1
2993,0,COMB16_ULS,Combination,-1633.139,3.346E-09,-1.315E-09,0,-1.47E-09,3.732E-09,2993-1,0
2993,0.5,COMB16_ULS,Combination,-1638.444,3.346E-09,-1.315E-09,0,-8.128E-10,2.059E-09,2993-1,0.5
2993,1,COMB16_ULS,Combination,-1643.749,3.346E-09,-1.315E-09,0,-1.553E-10,3.861E-10,2993-1,1
2993,0,COMB17_ULS,Combination,-1602.094,-1.192E-08,1.885E-09,0,2.098E-09,-1.33E-08,2993-1,0
2993,0.5,COMB17_ULS,Combination,-1607.399,-1.192E-08,1.885E-09,0,1.156E-09,-7.337E-09,2993-1,0.5
2993,1,COMB17_ULS,Combination,-1612.704,-1.192E-08,1.885E-09,0,2.133E-10,-1.375E-09,2993-1,1
2993,0,COMB18_ULS,Combination,-1610.854,-3.343E-09,1.459E-09,0,1.623E-09,-3.729E-09,2993-1,0
2993,0.5,COMB18_ULS,Combination,-1616.16,-3.343E-09,1.459E-09,0,8.936E-10,-2.057E-09,2993-1,0.5
2993,1,COMB18_ULS,Combination,-1621.465,-3.343E-09,1.459E-09,0,1.643E-10,-3.857E-10,2993-1,1
2993,0,COMB19_ULS,Combination,-1641.899,1.193E-08,-1.741E-09,0,-1.946E-09,1.33E-08,2993-1,0
2993,0.5,COMB19_ULS,Combination,-1647.204,1.193E-08,-1.741E-09,0,-1.075E-09,7.338E-09,2993-1,0.5
2993,1,COMB19_ULS,Combination,-1652.509,1.193E-08,-1.741E-09,0,-2.043E-10,1.375E-09,2993-1,1
2993,0,COMB20_ULS,Combination,-1640.215,4.792E-10,1.968E-08,0,2.206E-08,5.345E-10,2993-1,0
2993,0.5,COMB20_ULS,Combination,-1645.52,4.792E-10,1.968E-08,0,1.222E-08,2.949E-10,2993-1,0.5
2993,1,COMB20_ULS,Combination,-1650.825,4.792E-10,1.968E-08,0,2.385E-09,5.533E-11,2993-1,1
2993,0,COMB21_ULS,Combination,-1219.716,-2.999E-10,-4.009E-10,0,-4.48E-10,-3.345E-10,2993-1,0
2993,0.5,COMB21_ULS,Combination,-1225.021,-2.999E-10,-4.009E-10,0,-2.475E-10,-1.845E-10,2993-1,0.5
2993,1,COMB21_ULS,Combination,-1230.326,-2.999E-10,-4.009E-10,0,-4.708E-11,-3.456E-11,2993-1,1
2993,0,COMB4_ULS,Combination,-1712.323,-3.202E-09,6.516E-09,0,7.266E-09,-3.57E-09,2993-1,0
2993,0.5,COMB4_ULS,Combination,-1717.628,-3.202E-09,6.516E-09,0,4.007E-09,-1.97E-09,2993-1,0.5
2993,1,COMB4_ULS,Combination,-1722.933,-3.202E-09,6.516E-09,0,7.492E-10,-3.688E-10,2993-1,1
2993,0,COMB5_ULS,Combination,-1701.322,-4.728E-09,7.59E-09,0,8.463E-09,-5.273E-09,2993-1,0
2993,0.5,COMB5_ULS,Combination,-1706.628,-4.728E-09,7.59E-09,0,4.668E-09,-2.909E-09,2993-1,0.5
2993,1,COMB5_ULS,Combination,-1711.933,-4.728E-09,7.59E-09,0,8.729E-10,-5.449E-10,2993-1,1
2993,0,COMB6_ULS,Combination,-1689.929,-5.92E-09,8.703E-09,0,9.705E-09,-6.603E-09,2993-1,0
2993,0.5,COMB6_ULS,Combination,-1695.235,-5.92E-09,8.703E-09,0,5.353E-09,-3.642E-09,2993-1,0.5
2993,1,COMB6_ULS,Combination,-1700.54,-5.92E-09,8.703E-09,0,1.001E-09,-6.823E-10,2993-1,1
2993,0,COMB7_ULS,Combination,-1668.858,-6.926E-09,1.076E-08,0,0.000000012,-7.725E-09,2993-1,0
2993,0.5,COMB7_ULS,Combination,-1674.163,-6.926E-09,1.076E-08,0,6.621E-09,-4.261E-09,2993-1,0.5
2993,1,COMB7_ULS,Combination,-1679.469,-6.926E-09,1.076E-08,0,1.238E-09,-7.983E-10,2993-1,1
2993,0,COMB10_ULS,Combination,-1720.84,-4.945E-11,6.598E-09,0,7.356E-09,-5.559E-11,2993-1,0
2993,0.5,COMB10_ULS,Combination,-1726.146,-4.945E-11,6.598E-09,0,4.057E-09,-3.087E-11,2993-1,0.5
2993,1,COMB10_ULS,Combination,-1731.451,-4.945E-11,6.598E-09,0,7.582E-10,-6.143E-12,2993-1,1
2993,0,COMB11_ULS,Combination,-1744.827,-1.315E-10,6.644E-09,0,7.408E-09,-1.477E-10,2993-1,0
2993,0.5,COMB11_ULS,Combination,-1750.132,-1.315E-10,6.644E-09,0,4.086E-09,-8.198E-11,2993-1,0.5
2993,1,COMB11_ULS,Combination,-1755.437,-1.315E-10,6.644E-09,0,7.642E-10,-1.622E-11,2993-1,1
2993,0,COMB12_ULS,Combination,-1858.404,-3.482E-10,6.699E-09,0,7.47E-09,-3.91E-10,2993-1,0
2993,0.5,COMB12_ULS,Combination,-1863.709,-3.482E-10,6.699E-09,0,4.121E-09,-2.169E-10,2993-1,0.5
2993,1,COMB12_ULS,Combination,-1869.014,-3.482E-10,6.699E-09,0,7.711E-10,-4.285E-11,2993-1,1
2993,0,COMB13_ULS,Combination,-1785.908,-1.788E-10,6.535E-09,0,7.285E-09,-2.009E-10,2993-1,0
2993,0.5,COMB13_ULS,Combination,-1791.213,-1.788E-10,6.535E-09,0,4.018E-09,-1.115E-10,2993-1,0.5
2993,1,COMB13_ULS,Combination,-1796.519,-1.788E-10,6.535E-09,0,7.505E-10,-2.205E-11,2993-1,1
2994,0,COMB1_ULS,Combination,-1684.448,7.438E-11,8.719E-10,0,7.071E-10,6.063E-11,2994-1,0
2994,0.5,COMB1_ULS,Combination,-1689.753,7.438E-11,8.719E-10,0,2.711E-10,2.344E-11,2994-1,0.5
2994,1,COMB1_ULS,Combination,-1695.058,7.438E-11,8.719E-10,0,-1.648E-10,-1.375E-11,2994-1,1
2994,0,COMB2_ULS,Combination,-1721.697,7.426E-11,9.41E-10,0,7.641E-10,6.054E-11,2994-1,0
2994,0.5,COMB2_ULS,Combination,-1727.002,7.426E-11,9.41E-10,0,2.936E-10,2.34E-11,2994-1,0.5
2994,1,COMB2_ULS,Combination,-1732.307,7.426E-11,9.41E-10,0,-1.769E-10,-1.373E-11,2994-1,1
2994,0,COMB3_ULS,Combination,-1740.821,7.436E-11,6.755E-10,0,5.484E-10,6.061E-11,2994-1,0
2994,0.5,COMB3_ULS,Combination,-1746.126,7.436E-11,6.755E-10,0,2.107E-10,2.343E-11,2994-1,0.5
2994,1,COMB3_ULS,Combination,-1751.431,7.436E-11,6.755E-10,0,-1.271E-10,-1.374E-11,2994-1,1
2994,0,COMB8_ULS,Combination,-1723.302,7.426E-11,9.187E-10,0,7.46E-10,6.054E-11,2994-1,0
2994,0.5,COMB8_ULS,Combination,-1728.608,7.426E-11,9.187E-10,0,2.867E-10,2.341E-11,2994-1,0.5
2994,1,COMB8_ULS,Combination,-1733.913,7.426E-11,9.187E-10,0,-1.727E-10,-1.373E-11,2994-1,1
2994,0,COMB9_ULS,Combination,-1857.286,7.44E-11,9.041E-10,0,7.338E-10,6.065E-11,2994-1,0
2994,0.5,COMB9_ULS,Combination,-1862.591,7.44E-11,9.041E-10,0,2.817E-10,2.345E-11,2994-1,0.5
2994,1,COMB9_ULS,Combination,-1867.897,7.44E-11,9.041E-10,0,-1.703E-10,-1.375E-11,2994-1,1
2994,0,COMB14_ULS,Combination,-1766.464,3.664E-10,1.911E-09,0,1.553E-09,2.982E-10,2994-1,0
2994,0.5,COMB14_ULS,Combination,-1771.769,3.664E-10,1.911E-09,0,5.975E-10,1.15E-10,2994-1,0.5
2994,1,COMB14_ULS,Combination,-1777.074,3.664E-10,1.911E-09,0,-3.579E-10,-6.822E-11,2994-1,1
2994,0,COMB15_ULS,Combination,-1635.909,3.554E-10,-6.947E-11,0,-5.796E-11,2.89E-10,2994-1,0
2994,0.5,COMB15_ULS,Combination,-1641.214,3.554E-10,-6.947E-11,0,-2.323E-11,1.113E-10,2994-1,0.5
2994,1,COMB15_ULS,Combination,-1646.519,3.554E-10,-6.947E-11,0,1.151E-11,-6.638E-11,2994-1,1
2994,0,COMB16_ULS,Combination,-1643.749,4.748E-10,-1.892E-10,0,-1.553E-10,3.861E-10,2994-1,0
2994,0.5,COMB16_ULS,Combination,-1649.054,4.748E-10,-1.892E-10,0,-6.066E-11,1.487E-10,2994-1,0.5
2994,1,COMB16_ULS,Combination,-1654.359,4.748E-10,-1.892E-10,0,3.395E-11,-8.869E-11,2994-1,1
2994,0,COMB17_ULS,Combination,-1612.704,-1.691E-09,2.643E-10,0,2.133E-10,-1.375E-09,2994-1,0
2994,0.5,COMB17_ULS,Combination,-1618.01,-1.691E-09,2.643E-10,0,8.112E-11,-5.293E-10,2994-1,0.5
2994,1,COMB17_ULS,Combination,-1623.315,-1.691E-09,2.643E-10,0,-5.105E-11,3.163E-10,2994-1,1
2994,0,COMB18_ULS,Combination,-1621.465,-4.743E-10,2.04E-10,0,1.643E-10,-3.857E-10,2994-1,0
2994,0.5,COMB18_ULS,Combination,-1626.77,-4.743E-10,2.04E-10,0,6.228E-11,-1.485E-10,2994-1,0.5
2994,1,COMB18_ULS,Combination,-1632.075,-4.743E-10,2.04E-10,0,-3.971E-11,8.864E-11,2994-1,1
2994,0,COMB19_ULS,Combination,-1652.509,1.692E-09,-2.496E-10,0,-2.043E-10,1.375E-09,2994-1,0
2994,0.5,COMB19_ULS,Combination,-1657.815,1.692E-09,-2.496E-10,0,-7.95E-11,5.295E-10,2994-1,0.5
2994,1,COMB19_ULS,Combination,-1663.12,1.692E-09,-2.496E-10,0,4.53E-11,-3.163E-10,2994-1,1
2994,0,COMB20_ULS,Combination,-1650.825,6.802E-11,2.877E-09,0,2.385E-09,5.533E-11,2994-1,0
2994,0.5,COMB20_ULS,Combination,-1656.13,6.802E-11,2.877E-09,0,9.463E-10,2.132E-11,2994-1,0.5
2994,1,COMB20_ULS,Combination,-1661.435,6.802E-11,2.877E-09,0,-4.923E-10,-1.269E-11,2994-1,1
2994,0,COMB21_ULS,Combination,-1230.326,-4.252E-11,-5.749E-11,0,-4.708E-11,-3.456E-11,2994-1,0
2994,0.5,COMB21_ULS,Combination,-1235.631,-4.252E-11,-5.749E-11,0,-1.833E-11,-1.33E-11,2994-1,0.5
2994,1,COMB21_ULS,Combination,-1240.937,-4.252E-11,-5.749E-11,0,1.041E-11,7.962E-12,2994-1,1
2994,0,COMB4_ULS,Combination,-1722.933,-4.538E-10,9.226E-10,0,7.492E-10,-3.688E-10,2994-1,0
2994,0.5,COMB4_ULS,Combination,-1728.239,-4.538E-10,9.226E-10,0,2.879E-10,-1.419E-10,2994-1,0.5
2994,1,COMB4_ULS,Combination,-1733.544,-4.538E-10,9.226E-10,0,-1.734E-10,8.503E-11,2994-1,1
2994,0,COMB5_ULS,Combination,-1711.933,-6.704E-10,1.075E-09,0,8.729E-10,-5.449E-10,2994-1,0
2994,0.5,COMB5_ULS,Combination,-1717.238,-6.704E-10,1.075E-09,0,3.355E-10,-2.097E-10,2994-1,0.5
2994,1,COMB5_ULS,Combination,-1722.543,-6.704E-10,1.075E-09,0,-2.02E-10,1.255E-10,2994-1,1
2994,0,COMB6_ULS,Combination,-1700.54,-8.395E-10,1.233E-09,0,1.001E-09,-6.823E-10,2994-1,0
2994,0.5,COMB6_ULS,Combination,-1705.845,-8.395E-10,1.233E-09,0,3.848E-10,-2.626E-10,2994-1,0.5
2994,1,COMB6_ULS,Combination,-1711.15,-8.395E-10,1.233E-09,0,-2.315E-10,1.571E-10,2994-1,1
2994,0,COMB7_ULS,Combination,-1679.469,-9.822E-10,1.525E-09,0,1.238E-09,-7.983E-10,2994-1,0
2994,0.5,COMB7_ULS,Combination,-1684.774,-9.822E-10,1.525E-09,0,4.761E-10,-3.073E-10,2994-1,0.5
2994,1,COMB7_ULS,Combination,-1690.079,-9.822E-10,1.525E-09,0,-2.863E-10,1.838E-10,2994-1,1
2994,0,COMB10_ULS,Combination,-1731.451,-7.341E-12,9.339E-10,0,7.582E-10,-6.143E-12,2994-1,0
2994,0.5,COMB10_ULS,Combination,-1736.756,-7.341E-12,9.339E-10,0,2.913E-10,-2.473E-12,2994-1,0.5
2994,1,COMB10_ULS,Combination,-1742.061,-7.341E-12,9.339E-10,0,-1.757E-10,1.198E-12,2994-1,1
2994,0,COMB11_ULS,Combination,-1755.437,-1.944E-11,9.41E-10,0,7.642E-10,-1.622E-11,2994-1,0
2994,0.5,COMB11_ULS,Combination,-1760.742,-1.944E-11,9.41E-10,0,2.937E-10,-6.502E-12,2994-1,0.5
2994,1,COMB11_ULS,Combination,-1766.047,-1.944E-11,9.41E-10,0,-1.768E-10,3.217E-12,2994-1,1
2994,0,COMB12_ULS,Combination,-1869.014,-5.139E-11,9.491E-10,0,7.711E-10,-4.285E-11,2994-1,0
2994,0.5,COMB12_ULS,Combination,-1874.319,-5.139E-11,9.491E-10,0,2.965E-10,-1.716E-11,2994-1,0.5
2994,1,COMB12_ULS,Combination,-1879.625,-5.139E-11,9.491E-10,0,-1.781E-10,8.539E-12,2994-1,1
2994,0,COMB13_ULS,Combination,-1796.519,-2.643E-11,9.246E-10,0,7.505E-10,-2.205E-11,2994-1,0
2994,0.5,COMB13_ULS,Combination,-1801.824,-2.643E-11,9.246E-10,0,2.882E-10,-8.838E-12,2994-1,0.5
2994,1,COMB13_ULS,Combination,-1807.129,-2.643E-11,9.246E-10,0,-1.741E-10,4.375E-12,2994-1,1
2995,0,COMB1_ULS,Combination,-1695.058,-6.508E-12,-7.904E-11,0,-1.648E-10,-1.375E-11,2995-1,0
2995,0.5,COMB1_ULS,Combination,-1700.363,-6.508E-12,-7.904E-11,0,-1.253E-10,-1.049E-11,2995-1,0.5
2995,1,COMB1_ULS,Combination,-1705.668,-6.508E-12,-7.904E-11,0,-8.576E-11,-7.238E-12,2995-1,1
2995,0,COMB2_ULS,Combination,-1732.307,-6.5E-12,-8.456E-11,0,-1.769E-10,-1.373E-11,2995-1,0
2995,0.5,COMB2_ULS,Combination,-1737.612,-6.5E-12,-8.456E-11,0,-1.346E-10,-1.048E-11,2995-1,0.5
2995,1,COMB2_ULS,Combination,-1742.918,-6.5E-12,-8.456E-11,0,-9.231E-11,-7.227E-12,2995-1,1
2995,0,COMB3_ULS,Combination,-1751.431,-6.508E-12,-6.081E-11,0,-1.271E-10,-1.374E-11,2995-1,0
2995,0.5,COMB3_ULS,Combination,-1756.737,-6.508E-12,-6.081E-11,0,-9.671E-11,-1.049E-11,2995-1,0.5
2995,1,COMB3_ULS,Combination,-1762.042,-6.508E-12,-6.081E-11,0,-6.63E-11,-7.236E-12,2995-1,1
2995,0,COMB8_ULS,Combination,-1733.913,-6.5E-12,-8.257E-11,0,-1.727E-10,-1.373E-11,2995-1,0
2995,0.5,COMB8_ULS,Combination,-1739.218,-6.5E-12,-8.257E-11,0,-1.314E-10,-1.048E-11,2995-1,0.5
2995,1,COMB8_ULS,Combination,-1744.523,-6.5E-12,-8.257E-11,0,-9.013E-11,-7.227E-12,2995-1,1
2995,0,COMB9_ULS,Combination,-1867.897,-6.51E-12,-8.154E-11,0,-1.703E-10,-1.375E-11,2995-1,0
2995,0.5,COMB9_ULS,Combination,-1873.202,-6.51E-12,-8.154E-11,0,-1.296E-10,-1.05E-11,2995-1,0.5
2995,1,COMB9_ULS,Combination,-1878.507,-6.51E-12,-8.154E-11,0,-8.879E-11,-7.24E-12,2995-1,1
2995,0,COMB14_ULS,Combination,-1777.074,-3.244E-11,-1.708E-10,0,-3.579E-10,-6.822E-11,2995-1,0
2995,0.5,COMB14_ULS,Combination,-1782.379,-3.244E-11,-1.708E-10,0,-2.725E-10,-5.2E-11,2995-1,0.5
2995,1,COMB14_ULS,Combination,-1787.685,-3.244E-11,-1.708E-10,0,-1.872E-10,-3.578E-11,2995-1,1
2995,0,COMB15_ULS,Combination,-1646.519,-3.162E-11,5.082E-12,0,1.151E-11,-6.638E-11,2995-1,0
2995,0.5,COMB15_ULS,Combination,-1651.824,-3.162E-11,5.082E-12,0,8.97E-12,-5.057E-11,2995-1,0.5
2995,1,COMB15_ULS,Combination,-1657.129,-3.162E-11,5.082E-12,0,6.429E-12,-3.476E-11,2995-1,1
2995,0,COMB16_ULS,Combination,-1654.359,-4.225E-11,1.579E-11,0,3.395E-11,-8.869E-11,2995-1,0
2995,0.5,COMB16_ULS,Combination,-1659.665,-4.225E-11,1.579E-11,0,2.606E-11,-6.756E-11,2995-1,0.5
2995,1,COMB16_ULS,Combination,-1664.97,-4.225E-11,1.579E-11,0,1.816E-11,-4.644E-11,2995-1,1
2995,0,COMB17_ULS,Combination,-1623.315,1.508E-10,-2.478E-11,0,-5.105E-11,3.163E-10,2995-1,0
2995,0.5,COMB17_ULS,Combination,-1628.62,1.508E-10,-2.478E-11,0,-3.866E-11,2.409E-10,2995-1,0.5
2995,1,COMB17_ULS,Combination,-1633.925,1.508E-10,-2.478E-11,0,-2.627E-11,1.655E-10,2995-1,1
2995,0,COMB18_ULS,Combination,-1632.075,4.224E-11,-1.936E-11,0,-3.971E-11,8.864E-11,2995-1,0
2995,0.5,COMB18_ULS,Combination,-1637.38,4.224E-11,-1.936E-11,0,-3.003E-11,6.752E-11,2995-1,0.5
2995,1,COMB18_ULS,Combination,-1642.686,4.224E-11,-1.936E-11,0,-2.035E-11,4.64E-11,2995-1,1
2995,0,COMB19_ULS,Combination,-1663.12,-1.508E-10,2.122E-11,0,4.53E-11,-3.163E-10,2995-1,0
2995,0.5,COMB19_ULS,Combination,-1668.425,-1.508E-10,2.122E-11,0,3.469E-11,-2.409E-10,2995-1,0.5
2995,1,COMB19_ULS,Combination,-1673.73,-1.508E-10,2.122E-11,0,2.408E-11,-1.655E-10,2995-1,1
2995,0,COMB20_ULS,Combination,-1661.435,-6.042E-12,-2.222E-10,0,-4.923E-10,-1.269E-11,2995-1,0
2995,0.5,COMB20_ULS,Combination,-1666.741,-6.042E-12,-2.222E-10,0,-3.812E-10,-9.67E-12,2995-1,0.5
2995,1,COMB20_ULS,Combination,-1672.046,-6.042E-12,-2.222E-10,0,-2.701E-10,-6.649E-12,2995-1,1
2995,0,COMB21_ULS,Combination,-1240.937,3.798E-12,4.872E-12,0,1.041E-11,7.962E-12,2995-1,0
2995,0.5,COMB21_ULS,Combination,-1246.242,3.798E-12,4.872E-12,0,7.978E-12,6.063E-12,2995-1,0.5
2995,1,COMB21_ULS,Combination,-1251.547,3.798E-12,4.872E-12,0,5.542E-12,4.163E-12,2995-1,1
2995,0,COMB4_ULS,Combination,-1733.544,4.057E-11,-8.292E-11,0,-1.734E-10,8.503E-11,2995-1,0
2995,0.5,COMB4_ULS,Combination,-1738.849,4.057E-11,-8.292E-11,0,-1.32E-10,6.474E-11,2995-1,0.5
2995,1,COMB4_ULS,Combination,-1744.154,4.057E-11,-8.292E-11,0,-9.051E-11,4.445E-11,2995-1,1
2995,0,COMB5_ULS,Combination,-1722.543,5.988E-11,-9.653E-11,0,-2.02E-10,1.255E-10,2995-1,0
2995,0.5,COMB5_ULS,Combination,-1727.848,5.988E-11,-9.653E-11,0,-1.537E-10,9.558E-11,2995-1,0.5
2995,1,COMB5_ULS,Combination,-1733.154,5.988E-11,-9.653E-11,0,-1.054E-10,6.564E-11,2995-1,1
2995,0,COMB6_ULS,Combination,-1711.15,7.495E-11,-1.107E-10,0,-2.315E-10,1.571E-10,2995-1,0
2995,0.5,COMB6_ULS,Combination,-1716.455,7.495E-11,-1.107E-10,0,-1.762E-10,1.197E-10,2995-1,0.5
2995,1,COMB6_ULS,Combination,-1721.76,7.495E-11,-1.107E-10,0,-1.209E-10,8.219E-11,2995-1,1
2995,0,COMB7_ULS,Combination,-1690.079,8.767E-11,-1.368E-10,0,-2.863E-10,1.838E-10,2995-1,0
2995,0.5,COMB7_ULS,Combination,-1695.384,8.767E-11,-1.368E-10,0,-2.179E-10,1.4E-10,2995-1,0.5
2995,1,COMB7_ULS,Combination,-1700.689,8.767E-11,-1.368E-10,0,-1.495E-10,9.615E-11,2995-1,1
